effective_date,hour_id,quantity,price
2021-08-04,9,-200.0,25.1616222
2021-08-04,10,-200.0,24.992416
2021-08-04,11,-197.56900241115704,25.080215999999997
2021-08-04,12,-182.26222101465277,27.53731729999999
2021-08-04,13,-156.59549596895215,28.274911899999996
2021-08-04,14,-133.68623338687556,28.021588400000006
2021-08-04,15,-152.5730208102721,28.593295900000008
2021-08-04,16,-180.24769914661712,27.837595900000007
2021-08-04,17,-178.12296752718618,27.837595900000007
2021-08-04,18,-176.4270784571833,27.696595100000003
2021-08-04,19,-174.88000544088754,27.052095100000006
2021-08-04,20,-173.67493888201096,28.727898300000007
2021-08-04,21,-172.7623699954199,28.532398300000004
2021-08-04,22,-172.091101507553,28.714897200000006
2021-08-04,23,-171.60450905958857,28.714897200000006
2021-08-05,0,-200.0,28.128695900000004
2021-08-05,1,-200.0,27.9260959
2021-08-05,2,-200.0,24.5546046
2021-08-05,3,-200.0,24.5546046
2021-08-05,4,-200.0,25.3090046
2021-08-05,5,-200.0,25.7291046
2021-08-05,6,-200.0,25.545003500000004
2021-08-05,7,-200.0,25.2165035
2021-08-05,8,-200.0,25.0123013
2021-08-05,9,-200.0,25.1616222
2021-08-05,10,-200.0,24.992416
2021-08-05,11,-199.60325908356097,25.080215999999997
2021-08-05,12,-196.77384314043928,27.40431729999999
2021-08-05,13,-191.65887369778548,28.1544119
2021-08-05,14,-183.12445875207092,27.7978884
2021-08-05,15,-174.43102949807118,28.369595900000007
2021-08-05,16,-161.06781891430708,28.061295900000005
2021-08-05,17,-140.24293241106164,28.061295900000005
2021-08-05,18,-117.78202299004367,27.9940959
2021-08-05,19,-115.56635706710746,27.349595900000004
2021-08-05,20,-113.68323747712667,28.818797200000002
2021-08-05,21,-61.408787729569326,28.350897200000006
2021-08-05,22,-8.75384185338379,28.583397200000004
2021-08-05,23,-6.6339542286515325,28.583397200000004
2021-08-06,0,,
2021-08-07,0,-25.221655281832824,28.014695100000004
2021-08-07,1,-0.01813102300747005,27.6170951
2021-08-07,2,23.51293356207745,24.9398081
2021-08-07,3,46.954435750300604,24.9398081
2021-08-07,4,69.08295909910294,25.7410059
2021-08-07,5,84.92918997965876,26.161105900000006
2021-08-07,6,100.23241620742101,25.844004800000004
2021-08-07,7,107.67807472288303,25.515504800000002
2021-08-07,8,113.0903467599548,25.4443026
2021-08-07,9,118.28681239851056,25.5936235
2021-08-07,10,123.54402772725547,25.424417299999995
2021-08-07,11,128.6708264241367,25.512217299999993
2021-08-07,12,135.9768369727738,27.53731729999999
2021-08-07,13,141.29128805460982,28.274911899999996
2021-08-07,14,146.3163864553925,27.7978884
2021-08-07,15,150.2290932454374,28.369595900000007
2021-08-07,16,153.26140919276207,27.9940959
2021-08-07,17,155.63408437577857,27.9940959
2021-08-07,18,157.54001777100996,28.345995900000002
2021-08-07,19,156.26855316707406,27.7014959
2021-08-07,20,153.80869818867927,27.873490500000006
2021-08-07,21,151.15824836851186,27.535990500000008
2021-08-07,22,148.24992601435167,27.535990500000008
2021-08-07,23,144.75376843752008,27.535990500000008
2021-08-08,0,42.96788682492101,28.312195900000006
2021-08-08,1,12.601144596272832,27.914595900000005
2021-08-08,2,-19.70662633617505,24.9398081
2021-08-08,3,-52.21058289859883,24.9398081
2021-08-08,4,-82.73824015421351,25.694208099999997
2021-08-08,5,-112.04580583368892,26.114308100000002
2021-08-08,6,-136.20906881763085,25.930207
2021-08-08,7,-141.60195754868633,25.601707
2021-08-08,8,-147.46853866899707,25.4443026
2021-08-08,9,-152.38536598971888,25.5936235
2021-08-08,10,-156.38555917812644,25.424417299999995
2021-08-08,11,-160.15466376576697,25.512217299999993
2021-08-08,12,-161.77686590643998,27.693817299999992
2021-08-08,13,-140.71218807026662,28.431411899999997
2021-08-08,14,-114.71110827494313,27.954388400000003
2021-08-08,15,-89.00189807458604,28.526095900000005
2021-08-08,16,-58.03447819588462,27.9940959
2021-08-08,17,-28.705450219940246,27.9940959
2021-08-08,18,2.3080339024083116,28.061295900000005
2021-08-08,19,36.24689056070207,27.4167959
2021-08-08,20,67.65923390085328,28.261890300000005
2021-08-08,21,97.36981428455033,28.066390300000002
2021-08-08,22,118.44741168713574,28.111595900000008
2021-08-08,23,136.71110624420817,28.042095900000007
2021-08-09,0,84.22902399611905,28.014695100000004
2021-08-09,1,87.62195351775512,27.6170951
2021-08-09,2,91.05803674893002,24.9398081
2021-08-09,3,94.27745953204351,24.9398081
2021-08-09,4,97.14588836295593,25.3090046
2021-08-09,5,100.54543382873533,25.7291046
2021-08-09,6,104.05836398973497,25.930207
2021-08-09,7,106.2603956980322,25.601707
2021-08-09,8,108.33725035846061,25.4443026
2021-08-09,9,110.28204069635098,25.5936235
2021-08-09,10,112.14857427137872,25.424417299999995
2021-08-09,11,113.92708517717608,25.512217299999993
2021-08-09,12,118.08474700770904,27.105315999999995
2021-08-09,13,123.60666401336147,27.8554106
2021-08-09,14,129.0701032781488,27.7978884
2021-08-09,15,133.36177118129717,28.228595100000007
2021-08-09,16,136.70777297755768,27.696595100000003
2021-08-09,17,139.34963967706972,27.696595100000003
2021-08-09,18,141.46373578811892,28.061295900000005
2021-08-09,19,138.3754696423726,27.4167959
2021-08-09,20,134.87583576096915,26.988095100000006
2021-08-09,21,130.283719976928,26.71569510000001
2021-08-09,22,123.20451972053638,26.856695900000005
2021-08-09,23,116.51591441999,26.787195900000007
2021-08-10,0,-196.7972270106446,28.1556959
2021-08-10,1,-195.4163712185174,27.758095899999997
2021-08-10,2,-194.03551542639022,24.9398081
2021-08-10,3,-192.5887913410294,24.9398081
2021-08-10,4,-189.50201264586153,25.850708100000002
2021-08-10,5,-186.61469232234597,26.270808099999996
2021-08-10,6,-183.1232430076505,25.930207
2021-08-10,7,-166.62658086509967,25.601707
2021-08-10,8,-150.05720111959312,25.6008026
2021-08-10,9,-128.2149080172662,25.750123500000004
2021-08-10,10,-105.18664239985871,25.424417299999995
2021-08-10,11,-75.06018669560086,25.512217299999993
2021-08-10,12,-35.46281963351683,27.53731729999999
2021-08-10,13,-0.02192698562552664,28.274911899999996
2021-08-10,14,35.606256041189795,28.021588400000006
2021-08-10,15,65.33431191581553,28.593295900000008
2021-08-10,16,91.16930370311934,27.228795900000005
2021-08-10,17,113.16515705389128,27.608795900000004
2021-08-10,18,131.8029456342391,29.207989200000007
2021-08-10,19,132.59511472699592,28.563489200000003
2021-08-10,20,131.53483157527728,28.4679905
2021-08-10,21,75.48759678975716,28.2724905
2021-08-10,22,17.316016673173067,28.2724905
2021-08-10,23,10.898230639874726,28.2724905
2021-08-11,0,-181.28764317931444,28.014695100000004
2021-08-11,1,-183.89837505716574,27.6170951
2021-08-11,2,-185.92398267736635,24.9398081
2021-08-11,3,-187.48364961764293,24.9398081
2021-08-11,4,-189.10467157427752,25.850708100000002
2021-08-11,5,-190.81451910141556,26.270808099999996
2021-08-11,6,-192.52947739670367,26.153907
2021-08-11,7,-189.03458240281654,25.825407
2021-08-11,8,-185.79029693962835,25.4443026
2021-08-11,9,-180.85901908606644,25.5936235
2021-08-11,10,-173.71380860592365,25.424417299999995
2021-08-11,11,-166.2392282793283,25.512217299999993
2021-08-11,12,-157.06430187254352,27.53731729999999
2021-08-11,13,-147.91224220856844,28.274911899999996
2021-08-11,14,-137.78458314205716,27.7978884
2021-08-11,15,-127.47227699641249,28.369595900000007
2021-08-11,16,-118.20722663048664,28.925798300000007
2021-08-11,17,-109.70993193960261,29.305798300000006
2021-08-11,18,-101.36400567763006,29.01539050000001
2021-08-11,19,-99.71230785878694,28.370890500000005
2021-08-11,20,-98.41058576770672,27.764895900000003
2021-08-11,21,-97.40707184842611,27.327495900000002
2021-08-11,22,-96.64912604762219,26.5723959
2021-08-11,23,-96.08107526543755,26.6023959
2021-08-12,0,-193.4765976057673,28.014695100000004
2021-08-12,1,-193.31768959794314,27.6170951
2021-08-12,2,-193.15878159011896,24.736504600000004
2021-08-12,3,-192.9998735822948,24.736504600000004
2021-08-12,4,-192.84096557447066,25.490904600000004
2021-08-12,5,-192.63821962796752,25.911004600000005
2021-08-12,6,-192.35153556372646,25.545003500000004
2021-08-12,7,-190.38620280715594,25.2165035
2021-08-12,8,-188.54395820258975,25.0123013
2021-08-12,9,-186.78179949451845,25.1616222
2021-08-12,10,-184.85038488732243,24.992416
2021-08-12,11,-182.34644952625538,25.080215999999997
2021-08-12,12,-176.72752642032697,27.105315999999995
2021-08-12,13,-162.66776547635254,27.8554106
2021-08-12,14,-148.4074540917046,27.7978884
2021-08-12,15,-135.61744868402008,28.228595100000007
2021-08-12,16,-120.73262176871114,27.837595900000007
2021-08-12,17,-106.61102218948172,27.837595900000007
2021-08-12,18,-91.80806932843689,29.092495900000007
2021-08-12,19,-65.03539705926241,28.447995900000006
2021-08-12,20,-34.24485030487722,27.3527959
2021-08-12,21,-3.2551044485901457,27.080395900000003
2021-08-12,22,27.45774881999867,28.583397200000004
2021-08-12,23,56.02381484246729,28.583397200000004
2021-08-13,0,-196.66571693520393,28.128695900000004
2021-08-13,1,-195.82734020426955,27.9260959
2021-08-13,2,-194.9889634733352,24.5546046
2021-08-13,3,-194.1505867424008,24.5546046
2021-08-13,4,-193.31221001146645,25.60800590000001
2021-08-13,5,-192.26256464723787,26.0281059
2021-08-13,6,-190.29534783564634,25.545003500000004
2021-08-13,7,-174.9298618012824,25.2165035
2021-08-13,8,-152.10144344458158,25.4443026
2021-08-13,9,-122.1236192756094,25.5936235
2021-08-13,10,-86.81242072744539,25.6481173
2021-08-13,11,-46.65541145546712,25.735917299999997
2021-08-13,12,4.964556193519712,27.693817299999992
2021-08-13,13,55.804319486340404,28.431411899999997
2021-08-13,14,108.90786887133879,27.993588400000004
2021-08-13,15,117.88197790698894,28.790995900000006
2021-08-13,16,112.05639073523969,27.696595100000003
2021-08-13,17,130.2040808138741,27.696595100000003
2021-08-13,18,143.31934260666918,27.696595100000003
2021-08-13,19,139.70995329603466,27.052095100000006
2021-08-13,20,136.2752001936342,27.129095900000003
2021-08-13,21,131.72471026574516,26.856695900000005
2021-08-13,22,124.71967253285607,28.552898300000006
2021-08-13,23,117.84674719386027,28.552898300000006
2021-08-14,0,-75.31170147721133,28.014695100000004
2021-08-14,1,-62.79149323506124,27.6170951
2021-08-14,2,-50.60777139310622,25.0963081
2021-08-14,3,-37.066669167640725,25.0963081
2021-08-14,4,-23.714927269320867,26.771511299999997
2021-08-14,5,-10.334503871735876,27.064411299999996
2021-08-14,6,3.2841088770455826,24.403600900000004
2021-08-14,7,35.443974272648404,24.061102200000004
2021-08-14,8,67.37164581609568,25.4443026
2021-08-14,9,89.78265744819691,25.5936235
2021-08-14,10,109.2057974996543,25.702216
2021-08-14,11,122.62583069723468,25.790015999999994
2021-08-14,12,135.97088424502675,27.693817299999992
2021-08-14,13,139.18100580561446,28.431411899999997
2021-08-14,14,143.01746883137218,28.021588400000006
2021-08-14,15,145.38101401415759,28.593295900000008
2021-08-14,16,146.70006642239758,27.696595100000003
2021-08-14,17,147.3460473513639,27.696595100000003
2021-08-14,18,147.52498357293126,27.696595100000003
2021-08-14,19,146.50818128541925,27.052095100000006
2021-08-14,20,144.86670825960357,28.127995900000002
2021-08-14,21,142.81420570723458,27.855595900000004
2021-08-14,22,140.58550568129664,28.549898300000006
2021-08-14,23,138.49285330810682,28.549898300000006
2021-08-15,0,-178.85877331757598,28.065295100000004
2021-08-15,1,-187.56163296465675,27.6676951
2021-08-15,2,-193.2574141466995,24.9398081
2021-08-15,3,-196.15611539287127,24.9398081
2021-08-15,4,-199.05481663904305,25.60800590000001
2021-08-15,5,-200.0,26.0281059
2021-08-15,6,-200.0,26.086706999999997
2021-08-15,7,-200.0,25.758207
2021-08-15,8,-200.0,25.4443026
2021-08-15,9,-200.0,25.5936235
2021-08-15,10,-200.0,25.5809173
2021-08-15,11,-200.0,25.668717299999994
2021-08-15,12,-198.49965826877033,27.53731729999999
2021-08-15,13,-192.90634120414677,28.274911899999996
2021-08-15,14,-183.7184288121231,27.7978884
2021-08-15,15,-173.33207522998703,28.369595900000007
2021-08-15,16,-157.68773252474836,28.635390500000007
2021-08-15,17,-136.91676614934545,29.01539050000001
2021-08-15,18,-113.69619182164257,28.970390300000005
2021-08-15,19,-101.14921501004149,28.325890300000005
2021-08-15,20,-88.15961190036184,28.745398300000005
2021-08-15,21,-75.65258810346205,28.549898300000006
2021-08-15,22,-60.10927730867246,28.549898300000006
2021-08-15,23,-44.6502482967249,28.549898300000006
2021-08-16,0,-108.00695950651377,28.128695900000004
2021-08-16,1,-119.78651223013289,27.9260959
2021-08-16,2,-131.88482959116317,24.5546046
2021-08-16,3,-143.39805839386955,24.5546046
2021-08-16,4,-154.13584250108744,25.3090046
2021-08-16,5,-162.47937472937946,25.7291046
2021-08-16,6,-171.48109969690304,25.6512035
2021-08-16,7,-166.12285123657728,25.322703500000003
2021-08-16,8,-160.91600284102918,25.0123013
2021-08-16,9,-155.98467273058517,25.1616222
2021-08-16,10,-150.7386152279226,24.992416
2021-08-16,11,-144.06719400285942,25.080215999999997
2021-08-16,12,-135.7863832007414,27.053215999999992
2021-08-16,13,-134.97262783949617,27.8554106
2021-08-16,14,-133.43696493711667,27.7978884
2021-08-16,15,-132.92992271552677,28.228595100000007
2021-08-16,16,-132.86215272993152,27.9940959
2021-08-16,17,-133.2969024679267,27.9940959
2021-08-16,18,-133.81146318856673,27.9940959
2021-08-16,19,-132.95098246802152,27.349595900000004
2021-08-16,20,-132.47203846190698,27.129095900000003
2021-08-16,21,-132.36305913668718,26.856695900000005
2021-08-16,22,-132.52980206534517,27.013195900000007
2021-08-16,23,-132.90082569495382,26.94369590000001
2021-08-17,0,52.15022894473776,28.128695900000004
2021-08-17,1,50.38082407664737,27.9260959
2021-08-17,2,48.61141920855681,25.0963081
2021-08-17,3,46.82271526878111,25.0963081
2021-08-17,4,45.01495613161711,25.850708100000002
2021-08-17,5,43.190394358257606,26.270808099999996
2021-08-17,6,41.36583258489813,26.086706999999997
2021-08-17,7,47.7008518122438,25.758207
2021-08-17,8,53.87647759653336,25.6008026
2021-08-17,9,59.88884604364421,25.750123500000004
2021-08-17,10,65.51772309283785,25.986915999999997
2021-08-17,11,70.4972459719113,26.074715999999995
2021-08-17,12,75.80415422180187,27.40431729999999
2021-08-17,13,85.75312769204271,28.1544119
2021-08-17,14,97.03075397951943,27.7978884
2021-08-17,15,107.28892356962945,28.228595100000007
2021-08-17,16,115.74319491534266,28.858290500000006
2021-08-17,17,124.2022053220951,29.23829050000001
2021-08-17,18,130.65774905732349,28.061295900000005
2021-08-17,19,126.2535787020015,27.4167959
2021-08-17,20,120.63464805022619,27.285595900000004
2021-08-17,21,114.48093492976369,27.013195900000007
2021-08-17,22,107.8745080949817,27.080395900000003
2021-08-17,23,101.22451673667143,27.010895900000005
2021-08-18,0,-49.580557604864055,28.014695100000004
2021-08-18,1,-49.580557604864055,27.6170951
2021-08-18,2,-49.580557604864055,26.0483068
2021-08-18,3,-49.580557604864055,26.0483068
2021-08-18,4,-49.580557604864055,25.694208099999997
2021-08-18,5,-49.580557604864055,26.114308100000002
2021-08-18,6,-49.580557604864055,25.930207
2021-08-18,7,-43.24254101764396,25.601707
2021-08-18,8,-36.402999688913525,25.4443026
2021-08-18,9,-29.49071798394985,25.5936235
2021-08-18,10,-23.631220157514747,25.424417299999995
2021-08-18,11,-17.31184827138452,25.512217299999993
2021-08-18,12,-9.622877109792825,27.40431729999999
2021-08-18,13,1.6087598972271735,28.1544119
2021-08-18,14,13.95726934050117,27.954388400000003
2021-08-18,15,24.77893400289898,28.526095900000005
2021-08-18,16,34.42812308680371,28.061295900000005
2021-08-18,17,43.35718832739559,28.061295900000005
2021-08-18,18,51.389200488773014,28.836495900000003
2021-08-18,19,45.811417860668655,28.191995900000002
2021-08-18,20,39.4669507395179,28.383995900000006
2021-08-18,21,33.005521249615185,28.111595900000008
2021-08-18,22,25.745368428771627,28.549898300000006
2021-08-18,23,17.89765177434313,28.549898300000006
2021-08-19,0,-148.25274343863336,28.027195100000004
2021-08-19,1,-144.84198260274238,27.629595100000003
2021-08-19,2,-141.32021623963792,25.753206799999997
2021-08-19,3,-138.118308408421,25.753206799999997
2021-08-19,4,-134.9285334714693,25.694208099999997
2021-08-19,5,-131.6899798301792,26.114308100000002
2021-08-19,6,-128.41841606192497,25.930207
2021-08-19,7,-117.96721857892916,25.601707
2021-08-19,8,-108.30500629465895,25.4443026
2021-08-19,9,-96.66122088417407,25.5936235
2021-08-19,10,-82.64910547078213,25.424417299999995
2021-08-19,11,-69.71578530823956,25.512217299999993
2021-08-19,12,-55.97051704846339,27.76101729999999
2021-08-19,13,-51.375117676539844,28.4986119
2021-08-19,14,-45.21775863517789,27.954388400000003
2021-08-19,15,-40.098521353470716,28.526095900000005
2021-08-19,16,-36.09344641485862,28.2019905
2021-08-19,17,-32.90584164770945,28.581990500000003
2021-08-19,18,-30.28120457844892,28.034089200000007
2021-08-19,19,-29.801267020362104,27.389589200000003
2021-08-19,20,-29.715582017570995,27.266289200000003
2021-08-19,21,-29.960041017786153,26.9287892
2021-08-19,22,-30.49041395591385,27.118895900000002
2021-08-19,23,-31.282540860731928,27.148895900000003
2021-08-20,0,-199.2301634062973,28.014695100000004
2021-08-20,1,-199.18084712800703,27.6170951
2021-08-20,2,-199.1315308497168,24.9398081
2021-08-20,3,-199.08221457142653,24.9398081
2021-08-20,4,-199.03289829313627,25.694208099999997
2021-08-20,5,-198.983582014846,26.114308100000002
2021-08-20,6,-198.93426573655574,25.844004800000004
2021-08-20,7,-197.27943062059379,25.515504800000002
2021-08-20,8,-195.62459550463183,25.4443026
2021-08-20,9,-193.96976038866987,25.5936235
2021-08-20,10,-191.90477875953098,24.992416
2021-08-20,11,-188.19371912820847,25.080215999999997
2021-08-20,12,-183.62932581631605,27.53731729999999
2021-08-20,13,-158.64209844746938,28.274911899999996
2021-08-20,14,-128.27850555948834,27.7978884
2021-08-20,15,-94.19263403743078,28.369595900000007
2021-08-20,16,-52.347799227487826,29.07689830000001
2021-08-20,17,-9.970416111861425,29.456898300000013
2021-08-20,18,31.947845300885206,29.01539050000001
2021-08-20,19,33.474116715681504,28.370890500000005
2021-08-20,20,34.61367565623951,27.873490500000006
2021-08-20,21,35.4304657236147,27.535990500000008
2021-08-20,22,35.982797679722495,29.096816500000003
2021-08-20,23,36.32836916168256,29.126816500000004
2021-08-21,0,-196.76434949178446,28.065295100000004
2021-08-21,1,-197.20271640992007,27.6676951
2021-08-21,2,-197.6410833280557,24.9398081
2021-08-21,3,-198.0794502461913,24.9398081
2021-08-21,4,-198.5178171643269,25.694208099999997
2021-08-21,5,-198.95618408246253,26.114308100000002
2021-08-21,6,-199.39455100059817,25.726903500000002
2021-08-21,7,-197.13148178572303,25.3984035
2021-08-21,8,-194.86841257084788,25.0123013
2021-08-21,9,-192.4998204245408,25.1616222
2021-08-21,10,-187.52821153022225,24.992416
2021-08-21,11,-181.54958012518813,25.080215999999997
2021-08-21,12,-170.43850190232976,27.105315999999995
2021-08-21,13,-155.2377401796508,27.8554106
2021-08-21,14,-138.1326963515669,27.7978884
2021-08-21,15,-118.42077527869701,28.228595100000007
2021-08-21,16,-99.05204739595659,27.9940959
2021-08-21,17,-80.41302473100512,27.9940959
2021-08-21,18,-57.33119199284903,27.696595100000003
2021-08-21,19,-62.12834919265657,27.052095100000006
2021-08-21,20,-67.79343487785059,26.988095100000006
2021-08-21,21,-72.70804978186918,26.71569510000001
2021-08-21,22,-77.53796904740763,26.71569510000001
2021-08-21,23,-82.2896633826912,26.64619510000001
2021-08-22,0,-200.0,28.014695100000004
2021-08-22,1,-200.0,27.6170951
2021-08-22,2,-200.0,24.5546046
2021-08-22,3,-199.5753773543291,24.5546046
2021-08-22,4,-198.50685799137352,25.3090046
2021-08-22,5,-197.43833862841797,25.7291046
2021-08-22,6,-196.36981926546238,25.545003500000004
2021-08-22,7,-195.27938155660001,25.2165035
2021-08-22,8,-194.18894384773768,25.0123013
2021-08-22,9,-193.0985061388753,25.1616222
2021-08-22,10,-191.177938987454,24.992416
2021-08-22,11,-188.74254418839584,25.080215999999997
2021-08-22,12,-185.83491300229252,27.287215999999994
2021-08-22,13,-185.01840580284818,28.037310599999998
2021-08-22,14,-182.49531246567028,27.7978884
2021-08-22,15,-179.51845221409187,28.228595100000007
2021-08-22,16,-177.40401790952995,28.061295900000005
2021-08-22,17,-176.14612753864552,28.061295900000005
2021-08-22,18,-175.4842710283299,27.696595100000003
2021-08-22,19,-173.101330099456,27.052095100000006
2021-08-22,20,-171.11674344311032,27.3527959
2021-08-22,21,-169.46189323072588,27.080395900000003
2021-08-22,22,-168.07558824099016,27.369895900000003
2021-08-22,23,-166.89874236272408,27.3998959
2021-08-23,0,-171.3249901388104,28.014695100000004
2021-08-23,1,-171.16888058071774,27.6170951
2021-08-23,2,-171.01277102262512,24.853605900000005
2021-08-23,3,-170.85666146453246,24.853605900000005
2021-08-23,4,-170.70055190643984,25.60800590000001
2021-08-23,5,-170.54444234834722,26.0281059
2021-08-23,6,-170.3883327902546,25.545003500000004
2021-08-23,7,-165.2916973495153,25.2165035
2021-08-23,8,-160.32156919305973,25.0123013
2021-08-23,9,-155.6506006909675,25.1616222
2021-08-23,10,-150.56826170084022,24.992416
2021-08-23,11,-144.17284699375256,25.080215999999997
2021-08-23,12,-137.00719977724071,27.105315999999995
2021-08-23,13,-128.6478673573004,27.8554106
2021-08-23,14,-118.06170219072844,27.7978884
2021-08-23,15,-76.32792981642848,28.228595100000007
2021-08-23,16,-29.49329983631978,28.061295900000005
2021-08-23,17,-11.561364239154898,28.061295900000005
2021-08-23,18,3.7497994550309954,28.345995900000002
2021-08-23,19,11.162248274834496,27.7014959
2021-08-23,20,16.594261922280566,27.3527959
2021-08-23,21,20.38443175500072,27.080395900000003
2021-08-23,22,22.837814223338768,27.080395900000003
2021-08-23,23,24.247788565374293,27.010895900000005
2021-08-24,0,-200.0,28.014695100000004
2021-08-24,1,-200.0,27.6170951
2021-08-24,2,-200.0,24.5546046
2021-08-24,3,-200.0,24.5546046
2021-08-24,4,-199.75620370806004,25.694208099999997
2021-08-24,5,-199.27947968458756,26.114308100000002
2021-08-24,6,-198.80275566111507,25.545003500000004
2021-08-24,7,-196.934216672562,25.2165035
2021-08-24,8,-195.0656776840089,25.4443026
2021-08-24,9,-193.19713869545583,25.5936235
2021-08-24,10,-189.61941486994894,25.5809173
2021-08-24,11,-185.72203747415307,25.668717299999994
2021-08-24,12,-177.26624262882456,27.53731729999999
2021-08-24,13,-162.36049890656489,28.274911899999996
2021-08-24,14,-136.51486776960462,27.954388400000003
2021-08-24,15,-144.83633856431334,28.526095900000005
2021-08-24,16,-164.78562299260216,28.836495900000003
2021-08-24,17,-162.73483627002636,28.836495900000003
2021-08-24,18,-161.23128078477566,27.9940959
2021-08-24,19,-160.48475659174284,27.349595900000004
2021-08-24,20,-160.11125006612883,28.127995900000002
2021-08-24,21,-160.06376947728717,27.855595900000004
2021-08-24,22,-160.23129408031605,28.2724905
2021-08-24,23,-160.4995986185908,28.2724905
2021-08-25,0,-188.45050597397514,27.8452951
2021-08-25,1,-186.18021367469748,27.4476951
2021-08-25,2,-183.31324635379227,24.986605900000004
2021-08-25,3,-178.93021066645065,24.986605900000004
2021-08-25,4,-173.81730249489033,25.694208099999997
2021-08-25,5,-168.59475901815873,26.114308100000002
2021-08-25,6,-163.50345716826078,25.844004800000004
2021-08-25,7,-142.94022876666597,25.515504800000002
2021-08-25,8,-117.29890662542576,25.311302599999998
2021-08-25,9,-88.12577320756576,25.460623499999997
2021-08-25,10,-54.61744487400574,25.038116
2021-08-25,11,-20.1671605794038,25.125915999999993
2021-08-25,12,17.839287263112823,27.053215999999992
2021-08-25,13,51.001005302806504,27.8554106
2021-08-25,14,107.10810382150146,27.7978884
2021-08-25,15,118.45999834200904,28.228595100000007
2021-08-25,16,110.39821137264255,28.836495900000003
2021-08-25,17,126.07767807709774,28.836495900000003
2021-08-25,18,139.103486525528,28.061295900000005
2021-08-25,19,132.91343346545932,27.4167959
2021-08-25,20,124.50467548426383,27.285595900000004
2021-08-25,21,63.279660038616385,27.013195900000007
2021-08-25,22,0.0691875749849089,28.714897200000006
2021-08-25,23,-15.356105154230193,28.714897200000006
2021-08-26,0,-194.2985355772716,28.065295100000004
2021-08-26,1,-192.7173048870685,27.6676951
2021-08-26,2,-189.24484991719945,24.9398081
2021-08-26,3,-185.9796850680905,24.9398081
2021-08-26,4,-181.24001828006465,25.3090046
2021-08-26,5,-174.1019106895488,25.7291046
2021-08-26,6,-166.67695382795188,25.545003500000004
2021-08-26,7,-156.87553150289907,25.2165035
2021-08-26,8,-146.10981849346,25.4443026
2021-08-26,9,-132.92402831641107,25.5936235
2021-08-26,10,-119.30384248593597,25.174315999999997
2021-08-26,11,-105.80627417678997,25.262115999999995
2021-08-26,12,-88.75007432029626,27.053215999999992
2021-08-26,13,-88.29982691711724,27.8554106
2021-08-26,14,-85.18188928481958,27.7978884
2021-08-26,15,-82.34784219515257,28.228595100000007
2021-08-26,16,-80.69539661353357,27.9940959
2021-08-26,17,-79.94477598237688,27.9940959
2021-08-26,18,-79.79839510799066,29.75979720000001
2021-08-26,19,-82.07579092868548,29.115297200000004
2021-08-26,20,-84.61108507180595,27.3527959
2021-08-26,21,-86.76183592572694,27.080395900000003
2021-08-26,22,-89.35181178036927,28.111390500000002
2021-08-26,23,-92.66167987163062,28.111390500000002
2021-08-27,0,-200.0,28.195895900000004
2021-08-27,1,-200.0,27.993295900000003
2021-08-27,2,-200.0,24.5546046
2021-08-27,3,-200.0,24.5546046
2021-08-27,4,-200.0,25.490904600000004
2021-08-27,5,-200.0,25.911004600000005
2021-08-27,6,-200.0,25.930207
2021-08-27,7,-200.0,25.601707
2021-08-27,8,-199.96886324347307,25.4443026
2021-08-27,9,-198.83563317997525,25.5936235
2021-08-27,10,-197.59724663624212,25.424417299999995
2021-08-27,11,-196.358860092509,25.512217299999993
2021-08-27,12,-194.90113486756965,27.53731729999999
2021-08-27,13,-191.54967127682573,28.274911899999996
2021-08-27,14,-185.7037825643379,28.145796200000003
2021-08-27,15,-180.3275225423658,29.000798300000007
2021-08-27,16,-176.0020565834647,27.65408920000001
2021-08-27,17,-171.94337813585452,28.034089200000007
2021-08-27,18,-168.53555881017402,29.207989200000007
2021-08-27,19,-165.26362291421086,28.563489200000003
2021-08-27,20,-162.45245256157114,27.285595900000004
2021-08-27,21,-110.39298540960523,27.013195900000007
2021-08-27,22,-56.931668626044825,28.111595900000008
2021-08-27,23,-51.55838714130783,28.042095900000007
2021-08-28,0,-194.9889634733352,28.014695100000004
2021-08-28,1,-195.13143272172925,27.6170951
2021-08-28,2,-195.27390197012335,24.853605900000005
2021-08-28,3,-195.4163712185174,24.853605900000005
2021-08-28,4,-195.55884046691148,25.694208099999997
2021-08-28,5,-195.70130971530557,26.114308100000002
2021-08-28,6,-195.84377896369963,25.930207
2021-08-28,7,-193.99167873457665,25.601707
2021-08-28,8,-191.48944174691556,25.0123013
2021-08-28,9,-187.41680674877392,25.1616222
2021-08-28,10,-182.90157243715177,25.424417299999995
2021-08-28,11,-174.80049444007403,25.512217299999993
2021-08-28,12,-164.39343722409964,27.53731729999999
2021-08-28,13,-136.1873358716778,28.274911899999996
2021-08-28,14,-81.38614021047746,28.021588400000006
2021-08-28,15,-29.7395231373323,28.593295900000008
2021-08-28,16,8.988153827743162,27.9940959
2021-08-28,17,37.92860559801693,27.9940959
2021-08-28,18,61.02604150556698,29.527297200000007
2021-08-28,19,73.67036430421047,28.882797200000006
2021-08-28,20,76.9032567764483,28.4079905
2021-08-28,21,74.50041569959046,28.212490499999998
2021-08-28,22,72.04559180006589,28.714897200000006
